,p_current_age,p_age_first_offense,p_charge,p_jail30,p_prison,p_probation,race_black,race_white,race_hispanic,race_asian,race_native,recid_use(label)
534,45,27,7,0,0,0,1,0,0,0,0,0
535,21,18,13,0,0,1,1,0,0,0,0,1
536,21,21,3,0,0,0,1,0,0,0,0,0
537,26,26,1,0,0,0,1,0,0,0,0,0
538,22,22,6,0,0,0,1,0,0,0,0,0
539,47,19,30,0,0,1,1,0,0,0,0,0
540,20,20,4,0,0,0,1,0,0,0,0,0
541,18,18,2,0,0,0,0,1,0,0,0,0
542,33,33,3,0,0,0,0,0,0,0,0,0
543,18,18,5,0,0,0,1,0,0,0,0,1
544,50,50,2,0,0,0,0,1,0,0,0,0
545,23,18,7,1,1,1,1,0,0,0,0,0
546,25,23,5,0,0,0,1,0,0,0,0,0
547,68,46,15,0,0,2,1,0,0,0,0,0
548,34,33,3,0,0,0,1,0,0,0,0,0
549,27,24,10,0,0,2,1,0,0,0,0,0
550,23,18,9,0,0,0,1,0,0,0,0,1
551,19,19,2,0,0,0,1,0,0,0,0,0
552,44,20,39,2,5,4,1,0,0,0,0,1
553,19,18,3,0,0,0,0,0,0,0,0,1
554,21,21,1,0,0,0,0,0,0,0,0,0
555,18,18,5,0,0,0,0,1,0,0,0,1
556,21,21,1,0,0,0,1,0,0,0,0,0
557,25,18,6,0,0,0,0,0,0,0,1,0
558,50,50,3,0,0,0,1,0,0,0,0,0
559,20,20,1,0,0,0,1,0,0,0,0,0
560,53,23,35,1,5,2,1,0,0,0,0,0
561,22,18,10,0,0,3,1,0,0,0,0,0
562,21,19,4,0,0,0,0,0,0,0,0,0
563,25,20,9,0,1,2,1,0,0,0,0,1
564,26,24,4,0,0,1,1,0,0,0,0,0
565,25,25,3,0,0,0,0,0,1,0,0,0
566,29,29,1,0,0,0,1,0,0,0,0,0
567,39,18,15,0,2,1,1,0,0,0,0,1
568,22,22,2,0,0,0,0,1,0,0,0,0
569,44,37,8,0,0,0,0,1,0,0,0,0
570,34,29,6,0,0,0,1,0,0,0,0,0
571,32,22,8,0,0,2,1,0,0,0,0,0
572,22,18,2,0,0,0,0,1,0,0,0,1
573,20,20,4,0,0,0,1,0,0,0,0,0
574,19,19,2,0,0,0,0,1,0,0,0,1
575,54,25,25,1,4,5,1,0,0,0,0,0
576,45,45,1,0,0,0,0,1,0,0,0,0
577,33,33,1,0,0,0,0,0,0,0,0,0
578,34,23,13,0,0,1,1,0,0,0,0,0
579,28,28,1,0,0,0,0,1,0,0,0,0
580,28,25,6,0,0,1,0,1,0,0,0,0
581,22,22,1,0,0,0,1,0,0,0,0,1
582,21,21,1,0,0,0,0,0,0,0,0,0
583,61,61,2,0,0,0,1,0,0,0,0,0
584,27,27,1,0,0,0,0,0,0,0,0,0
585,45,38,7,0,0,1,0,1,0,0,0,0
586,18,16,4,0,0,0,0,1,0,0,0,0
587,22,18,2,0,0,0,1,0,0,0,0,1
588,34,30,3,0,0,0,1,0,0,0,0,0
589,24,19,11,0,0,2,1,0,0,0,0,0
590,79,79,1,0,0,0,0,0,1,0,0,0
591,25,21,7,0,0,0,0,1,0,0,0,0
592,33,31,9,0,0,1,1,0,0,0,0,1
593,31,31,1,0,0,0,1,0,0,0,0,0
594,35,35,1,0,0,0,1,0,0,0,0,0
595,27,20,5,0,0,1,0,0,0,0,0,0
596,33,25,13,0,0,1,1,0,0,0,0,0
597,22,22,1,0,0,0,1,0,0,0,0,0
598,24,24,2,0,0,0,0,1,0,0,0,0
599,24,18,14,0,0,1,0,1,0,0,0,0
600,25,18,36,0,0,2,1,0,0,0,0,1
601,29,29,1,0,0,0,1,0,0,0,0,0
602,30,22,9,0,0,3,1,0,0,0,0,1
603,26,16,36,0,0,3,1,0,0,0,0,0
604,34,34,1,0,0,0,0,0,0,0,0,1
605,34,34,2,0,0,0,0,0,0,0,0,0
606,40,40,1,0,0,0,0,1,0,0,0,0
607,45,40,8,0,0,1,0,1,0,0,0,0
608,23,18,5,0,0,0,1,0,0,0,0,1
609,20,20,1,0,0,0,1,0,0,0,0,0
610,37,18,6,0,0,0,0,1,0,0,0,0
611,33,18,24,0,0,2,1,0,0,0,0,1
612,30,30,1,0,0,0,0,0,0,0,0,0
613,18,18,1,0,0,0,0,0,0,0,0,1
614,40,17,30,0,0,1,1,0,0,0,0,0
615,22,16,16,0,0,1,1,0,0,0,0,1
616,46,16,36,3,5,3,1,0,0,0,0,1
617,19,19,3,0,0,0,1,0,0,0,0,1
618,19,19,6,0,0,0,1,0,0,0,0,1
619,19,19,8,0,0,0,1,0,0,0,0,1
620,49,16,20,1,3,2,1,0,0,0,0,1
621,53,47,8,0,0,1,0,1,0,0,0,0
622,19,19,2,0,0,0,1,0,0,0,0,0
623,60,24,52,1,5,3,1,0,0,0,0,0
624,19,19,4,0,0,0,1,0,0,0,0,0
625,25,19,7,0,1,1,1,0,0,0,0,1
626,27,21,3,0,0,0,1,0,0,0,0,0
627,40,34,9,0,0,0,0,0,0,0,0,0
628,48,48,2,0,0,0,0,1,0,0,0,0
629,24,18,6,0,0,1,0,1,0,0,0,1
630,18,17,3,0,0,0,1,0,0,0,0,1
631,21,13,6,0,0,0,0,1,0,0,0,1
632,23,17,9,0,0,2,1,0,0,0,0,1
633,23,17,14,0,0,2,1,0,0,0,0,1
634,24,17,15,0,0,2,1,0,0,0,0,1
635,45,43,4,0,0,0,0,1,0,0,0,0
636,22,17,7,0,0,0,1,0,0,0,0,1
637,24,24,2,0,0,0,0,1,0,0,0,0
638,43,43,1,0,0,0,0,1,0,0,0,0
639,27,24,2,0,0,0,0,0,1,0,0,0
640,21,17,10,0,0,2,1,0,0,0,0,0
641,18,18,2,0,0,0,0,1,0,0,0,0
642,33,18,18,0,2,2,1,0,0,0,0,0
643,27,20,15,0,0,2,1,0,0,0,0,1
644,19,19,1,0,0,0,0,1,0,0,0,0
645,21,21,2,0,0,0,1,0,0,0,0,1
646,22,21,7,0,0,0,1,0,0,0,0,0
647,28,16,43,0,0,3,1,0,0,0,0,1
648,21,21,1,0,0,0,1,0,0,0,0,0
649,37,18,30,0,0,5,1,0,0,0,0,1
650,43,43,2,0,0,0,0,0,0,0,0,0
651,45,21,15,0,0,1,1,0,0,0,0,1
652,27,20,12,0,0,0,1,0,0,0,0,0
653,36,36,1,0,0,0,0,1,0,0,0,0
654,49,49,1,0,0,0,1,0,0,0,0,0
655,20,17,6,0,0,0,1,0,0,0,0,0
656,24,21,2,0,0,0,1,0,0,0,0,0
657,19,17,7,0,0,0,0,1,0,0,0,1
658,39,25,6,0,0,2,0,1,0,0,0,0
659,20,13,15,1,1,1,1,0,0,0,0,0
660,31,25,7,0,0,0,0,0,0,0,0,1
661,22,18,10,0,0,1,0,0,1,0,0,1
662,49,25,8,0,0,1,1,0,0,0,0,0
663,28,28,2,0,0,0,0,1,0,0,0,1
664,41,41,1,0,0,0,0,0,1,0,0,0
665,23,18,14,0,0,2,1,0,0,0,0,1
666,23,23,1,1,1,0,0,1,0,0,0,1
667,54,54,1,0,0,0,0,0,1,0,0,0
668,25,24,4,0,0,0,1,0,0,0,0,1
669,30,27,4,0,0,0,1,0,0,0,0,1
670,24,20,5,0,0,0,1,0,0,0,0,1
671,42,42,1,0,0,0,0,0,1,0,0,1
672,40,40,1,0,0,0,0,1,0,0,0,0
673,30,30,1,0,0,0,1,0,0,0,0,1
674,26,23,5,0,0,2,0,1,0,0,0,0
675,50,50,2,0,0,0,0,1,0,0,0,0
676,21,21,1,0,0,0,0,1,0,0,0,0
677,25,25,3,0,0,0,0,0,1,0,0,0
678,26,25,6,0,0,0,0,0,1,0,0,0
679,36,18,14,0,0,3,1,0,0,0,0,1
680,19,19,2,0,0,0,1,0,0,0,0,1
681,43,26,6,0,0,0,1,0,0,0,0,1
682,43,26,8,0,0,0,1,0,0,0,0,1
683,22,22,1,0,0,0,1,0,0,0,0,0
684,25,21,6,0,0,0,1,0,0,0,0,1
685,54,32,3,0,0,0,0,1,0,0,0,1
686,30,21,37,1,5,1,1,0,0,0,0,1
687,26,23,10,0,0,1,0,1,0,0,0,0
688,43,43,1,0,0,0,1,0,0,0,0,0
689,20,18,10,0,0,0,1,0,0,0,0,1
690,26,18,13,0,0,0,1,0,0,0,0,1
691,67,67,9,0,0,0,0,0,1,0,0,0
692,42,37,6,0,0,1,0,0,1,0,0,0
693,31,30,2,0,0,0,0,1,0,0,0,0
694,25,25,1,0,0,0,0,0,1,0,0,1
695,30,18,26,0,2,5,1,0,0,0,0,1
696,22,18,13,0,1,0,1,0,0,0,0,0
697,44,44,2,0,0,0,0,0,1,0,0,0
698,23,23,4,0,0,0,0,1,0,0,0,0
699,18,18,3,0,0,0,1,0,0,0,0,0
700,23,20,3,0,0,0,1,0,0,0,0,1
701,23,23,9,0,0,0,0,1,0,0,0,0
702,18,18,3,0,0,0,0,1,0,0,0,0
703,42,42,2,0,1,0,1,0,0,0,0,1
704,30,19,22,0,1,4,1,0,0,0,0,1
705,33,29,4,0,0,2,0,1,0,0,0,0
706,38,20,8,0,0,0,0,1,0,0,0,0
707,20,20,1,0,0,0,0,1,0,0,0,0
708,39,21,11,0,0,5,0,1,0,0,0,0
709,19,17,3,0,0,0,0,1,0,0,0,1
710,23,18,22,1,1,1,1,0,0,0,0,0
711,51,51,3,0,0,0,1,0,0,0,0,0
712,20,19,3,0,0,0,0,1,0,0,0,0
713,21,19,6,0,0,0,1,0,0,0,0,1
714,27,27,1,0,0,0,0,0,1,0,0,0
715,33,21,6,0,0,1,1,0,0,0,0,1
716,27,16,18,0,0,0,1,0,0,0,0,1
717,51,49,8,1,2,1,1,0,0,0,0,1
718,19,18,4,0,0,0,0,1,0,0,0,1
719,23,23,1,0,0,0,1,0,0,0,0,1
720,23,23,2,0,0,0,1,0,0,0,0,1
721,18,18,1,0,0,0,1,0,0,0,0,0
722,49,26,8,0,0,2,1,0,0,0,0,1
723,26,26,1,0,0,0,1,0,0,0,0,0
724,21,18,11,0,0,0,1,0,0,0,0,0
725,30,22,11,0,0,3,0,1,0,0,0,1
726,30,22,11,0,0,3,0,1,0,0,0,1
727,18,18,2,0,0,0,1,0,0,0,0,1
728,23,23,5,0,0,0,0,0,1,0,0,0
729,19,19,2,0,0,0,1,0,0,0,0,0
730,30,17,6,0,0,0,1,0,0,0,0,1
731,28,24,7,0,0,0,1,0,0,0,0,0
732,24,21,4,0,0,1,0,1,0,0,0,0
733,30,15,11,0,0,5,0,1,0,0,0,0
734,26,23,11,0,1,1,1,0,0,0,0,1
735,27,23,13,1,1,1,1,0,0,0,0,1
736,39,39,2,0,0,0,0,1,0,0,0,0
737,39,39,1,0,0,0,0,1,0,0,0,0
738,18,18,2,0,0,0,1,0,0,0,0,1
739,20,20,1,0,0,0,1,0,0,0,0,0
740,42,28,11,0,0,1,0,0,1,0,0,0
741,27,27,2,0,0,0,1,0,0,0,0,0
742,26,18,10,0,0,2,1,0,0,0,0,1
743,48,22,42,0,5,1,1,0,0,0,0,0
744,42,33,31,0,0,5,0,0,1,0,0,1
745,22,21,4,0,0,0,0,1,0,0,0,0
746,20,18,5,0,0,0,1,0,0,0,0,0
747,39,29,3,0,0,0,0,0,0,0,0,0
748,34,19,6,0,0,3,1,0,0,0,0,0
749,27,19,9,0,0,0,1,0,0,0,0,0
750,19,19,4,0,0,0,0,0,1,0,0,1
751,41,38,10,0,0,2,0,1,0,0,0,0
752,22,21,10,0,0,0,1,0,0,0,0,0
753,29,29,2,0,0,0,1,0,0,0,0,0
754,32,17,32,0,1,1,1,0,0,0,0,1
755,28,18,33,0,0,0,0,1,0,0,0,0
756,30,24,5,0,0,0,1,0,0,0,0,0
757,25,18,10,0,0,1,1,0,0,0,0,1
758,51,51,1,0,0,0,0,0,1,0,0,0
759,48,48,1,0,0,0,0,0,1,0,0,1
760,52,52,1,0,0,0,1,0,0,0,0,0
761,24,18,9,0,0,1,1,0,0,0,0,0
762,22,16,7,0,0,1,0,1,0,0,0,0
763,52,52,1,0,1,0,0,0,1,0,0,1
764,23,23,6,0,0,0,0,0,1,0,0,0
765,33,24,29,0,0,5,1,0,0,0,0,1
766,32,32,2,0,0,0,0,0,0,0,0,1
767,22,18,7,0,0,0,1,0,0,0,0,1
768,37,37,1,0,0,0,0,0,1,0,0,0
769,43,43,2,0,0,0,0,1,0,0,0,0
770,24,22,6,0,0,0,1,0,0,0,0,0
771,26,22,9,0,0,0,1,0,0,0,0,1
772,39,16,27,0,5,1,1,0,0,0,0,1
773,56,45,3,0,0,0,1,0,0,0,0,0
774,37,37,5,0,0,0,0,1,0,0,0,0
775,43,32,8,0,0,3,0,1,0,0,0,0
776,21,21,2,0,0,0,0,0,0,0,0,0
777,52,52,5,0,0,0,0,1,0,0,0,0
778,33,27,4,0,0,0,1,0,0,0,0,1
779,31,31,8,0,0,0,0,0,0,0,0,0
780,41,41,1,0,0,0,1,0,0,0,0,1
781,51,51,1,0,0,0,0,1,0,0,0,0
782,19,19,1,0,0,0,1,0,0,0,0,0
783,52,19,33,0,5,2,1,0,0,0,0,1
784,24,20,3,0,0,1,1,0,0,0,0,1
785,37,37,3,0,0,0,1,0,0,0,0,0
786,35,35,4,0,0,0,0,1,0,0,0,0
787,29,25,7,0,0,1,0,1,0,0,0,1
788,30,24,6,0,0,0,1,0,0,0,0,0
789,33,20,5,0,0,1,1,0,0,0,0,1
790,20,20,3,0,0,0,0,0,1,0,0,0
791,28,28,1,0,0,0,1,0,0,0,0,0
792,24,20,12,0,0,0,1,0,0,0,0,1
793,47,28,67,0,0,5,0,1,0,0,0,1
794,44,22,12,0,0,2,1,0,0,0,0,0
795,33,25,5,0,0,0,1,0,0,0,0,1
796,36,36,2,0,0,0,0,1,0,0,0,0
797,33,33,1,0,0,0,0,0,0,0,0,0
798,50,50,2,0,0,0,0,1,0,0,0,0
799,50,46,8,0,0,1,1,0,0,0,0,0
800,55,22,41,1,3,5,1,0,0,0,0,1
801,18,18,1,0,0,0,1,0,0,0,0,1
802,18,18,3,0,0,0,1,0,0,0,0,1
803,23,23,1,0,0,0,1,0,0,0,0,1
804,25,20,10,0,0,1,1,0,0,0,0,0
805,45,43,4,0,0,1,0,1,0,0,0,1
806,41,36,7,0,0,0,0,1,0,0,0,0
807,31,31,1,0,0,0,1,0,0,0,0,0
808,43,26,24,0,0,5,1,0,0,0,0,1
809,36,36,10,0,0,0,0,0,1,0,0,0
810,47,27,3,0,0,0,0,1,0,0,0,0
811,27,26,4,0,0,0,0,1,0,0,0,0
812,23,23,1,0,0,0,0,1,0,0,0,0
813,44,44,2,0,0,0,0,0,1,0,0,0
814,46,46,4,0,0,0,0,1,0,0,0,0
815,33,17,26,1,1,0,1,0,0,0,0,0
816,46,46,5,0,0,0,1,0,0,0,0,1
817,29,24,7,0,0,0,0,1,0,0,0,0
818,20,19,2,0,0,0,1,0,0,0,0,1
819,21,19,3,0,0,0,1,0,0,0,0,1
820,38,38,2,0,0,0,0,0,1,0,0,0
821,29,29,2,0,0,0,1,0,0,0,0,0
822,51,51,2,0,0,0,0,0,1,0,0,0
823,24,18,28,1,2,2,1,0,0,0,0,1
824,22,20,5,0,0,0,0,1,0,0,0,0
825,33,16,24,0,3,5,1,0,0,0,0,0
826,27,18,12,0,0,2,0,1,0,0,0,1
827,20,20,8,0,0,0,1,0,0,0,0,1
828,21,20,10,0,0,1,1,0,0,0,0,0
829,18,18,2,0,0,0,1,0,0,0,0,0
830,47,29,13,0,0,1,0,1,0,0,0,0
831,47,31,10,0,0,3,1,0,0,0,0,0
832,37,33,6,0,0,0,0,1,0,0,0,0
833,21,21,2,0,0,0,0,0,1,0,0,1
834,21,19,9,0,0,0,1,0,0,0,0,1
835,51,37,9,0,0,0,0,1,0,0,0,1
836,22,16,9,0,1,0,0,1,0,0,0,0
837,44,43,2,0,0,0,0,1,0,0,0,0
838,22,22,3,0,0,0,0,0,0,0,0,0
839,20,20,3,0,0,0,0,1,0,0,0,0
840,30,26,6,0,0,0,0,1,0,0,0,0
841,22,22,2,0,0,0,1,0,0,0,0,1
842,30,23,35,0,0,5,1,0,0,0,0,1
843,30,23,35,0,0,5,1,0,0,0,0,1
844,46,46,1,0,0,0,0,1,0,0,0,1
845,21,21,4,0,0,0,1,0,0,0,0,0
846,31,18,28,0,0,4,1,0,0,0,0,1
847,34,34,3,0,0,0,0,1,0,0,0,0
848,37,37,2,0,0,0,0,1,0,0,0,0
849,40,21,15,0,0,2,1,0,0,0,0,1
850,40,21,16,0,0,2,1,0,0,0,0,1
851,32,30,7,0,2,0,1,0,0,0,0,1
852,22,15,16,0,1,5,1,0,0,0,0,1
853,59,39,6,0,0,0,1,0,0,0,0,1
854,23,23,1,0,0,0,0,0,1,0,0,0
855,49,48,10,0,0,0,1,0,0,0,0,0
856,36,35,2,0,0,0,1,0,0,0,0,1
857,45,22,18,0,2,1,1,0,0,0,0,0
858,38,38,1,0,0,0,0,1,0,0,0,0
859,35,35,1,0,0,0,0,1,0,0,0,0
860,21,21,1,0,0,0,1,0,0,0,0,0
861,32,18,23,0,0,1,1,0,0,0,0,0
862,21,18,9,0,0,0,1,0,0,0,0,1
863,21,18,12,0,0,0,1,0,0,0,0,1
864,18,18,1,0,0,0,0,0,0,0,0,1
865,22,21,2,0,0,0,0,1,0,0,0,1
866,60,60,7,0,0,0,0,1,0,0,0,0
867,57,57,2,0,0,0,0,1,0,0,0,0
868,33,33,1,0,0,0,0,1,0,0,0,0
869,22,22,1,0,0,0,1,0,0,0,0,0
870,27,27,1,0,0,0,0,1,0,0,0,0
871,26,26,3,0,0,0,0,1,0,0,0,0
872,54,54,2,0,0,0,1,0,0,0,0,0
873,21,19,5,0,0,0,1,0,0,0,0,1
874,21,16,2,0,0,0,0,1,0,0,0,0
875,18,18,2,0,0,0,1,0,0,0,0,1
876,18,18,4,0,0,0,1,0,0,0,0,0
877,30,28,4,0,0,0,0,1,0,0,0,0
878,23,18,6,0,0,0,1,0,0,0,0,0
879,18,18,2,0,0,0,0,0,1,0,0,0
880,38,15,14,0,4,1,1,0,0,0,0,0
881,21,21,1,0,0,0,1,0,0,0,0,0
882,26,18,16,0,1,5,1,0,0,0,0,1
883,22,18,16,0,0,1,0,0,0,0,1,0
884,46,31,5,0,0,1,1,0,0,0,0,0
885,19,19,2,0,0,0,0,0,1,0,0,0
886,19,19,2,0,0,0,1,0,0,0,0,1
887,48,38,10,0,0,0,1,0,0,0,0,1
888,21,21,1,0,0,0,1,0,0,0,0,0
889,32,32,1,0,0,0,0,1,0,0,0,0
890,32,31,2,0,0,0,1,0,0,0,0,0
891,22,17,15,0,0,0,1,0,0,0,0,1
892,30,27,13,0,0,0,0,1,0,0,0,1
893,22,22,2,0,0,0,0,0,0,0,0,1
894,28,28,1,0,0,0,0,0,1,0,0,0
895,38,38,3,0,0,0,0,0,0,0,1,0
896,22,18,7,0,0,0,0,0,0,0,0,0
897,24,20,5,0,0,0,0,1,0,0,0,0
898,35,35,1,0,0,0,0,0,1,0,0,0
899,27,27,3,0,0,0,0,1,0,0,0,0
900,20,20,5,0,0,0,0,0,0,1,0,0
901,28,28,1,0,0,0,0,1,0,0,0,0
902,34,33,2,0,0,0,0,1,0,0,0,0
903,47,29,21,0,0,5,0,1,0,0,0,1
904,30,25,4,0,0,0,1,0,0,0,0,0
905,39,39,4,0,0,0,1,0,0,0,0,0
906,29,18,10,0,0,0,1,0,0,0,0,0
907,35,35,3,0,0,0,0,1,0,0,0,0
908,35,20,7,0,0,1,1,0,0,0,0,0
909,19,18,4,0,0,0,0,1,0,0,0,0
910,19,19,2,0,0,0,0,1,0,0,0,0
911,31,31,2,0,0,0,1,0,0,0,0,0
912,18,18,8,0,0,0,0,1,0,0,0,1
913,33,27,5,0,0,1,1,0,0,0,0,1
914,26,26,1,0,0,0,1,0,0,0,0,1
915,33,33,3,0,0,0,0,1,0,0,0,0
916,29,29,1,0,0,0,0,0,1,0,0,0
917,21,21,1,0,0,0,1,0,0,0,0,0
918,45,45,3,0,0,0,0,1,0,0,0,0
919,18,18,1,0,0,0,1,0,0,0,0,0
920,22,20,11,0,0,0,1,0,0,0,0,1
921,32,32,1,0,0,0,1,0,0,0,0,0
922,26,23,2,0,0,0,0,1,0,0,0,0
923,21,18,10,0,0,1,1,0,0,0,0,0
924,18,18,2,0,0,0,1,0,0,0,0,0
925,18,15,11,0,0,0,0,0,0,0,0,1
926,39,39,1,0,0,0,1,0,0,0,0,1
927,38,38,1,0,0,0,0,0,1,0,0,0
928,25,24,3,0,0,0,0,0,0,0,0,0
929,57,24,21,0,3,3,1,0,0,0,0,0
930,29,27,12,0,1,0,1,0,0,0,0,0
931,21,18,7,0,0,0,0,1,0,0,0,0
932,21,18,7,0,0,0,0,1,0,0,0,0
933,25,25,1,0,0,0,1,0,0,0,0,1
934,25,16,15,0,2,2,1,0,0,0,0,1
935,18,17,5,0,0,0,0,1,0,0,0,1
936,29,29,1,0,0,0,0,0,1,0,0,0
937,39,39,1,0,0,0,0,1,0,0,0,1
938,39,39,2,0,0,0,0,1,0,0,0,0
939,36,34,2,0,0,0,0,1,0,0,0,0
940,28,26,2,0,0,0,1,0,0,0,0,0
941,24,24,1,0,0,0,0,0,0,0,0,0
942,27,22,4,0,0,1,0,1,0,0,0,0
943,18,18,1,0,0,0,0,1,0,0,0,1
944,54,54,1,0,0,0,0,1,0,0,0,0
945,48,23,7,0,0,0,0,1,0,0,0,1
946,19,19,2,0,0,0,1,0,0,0,0,0
947,19,19,4,0,0,0,1,0,0,0,0,1
948,32,30,11,1,3,0,1,0,0,0,0,1
949,56,30,3,0,0,1,0,1,0,0,0,0
950,29,29,9,0,0,0,0,1,0,0,0,1
951,28,18,26,0,2,0,0,1,0,0,0,1
952,28,18,30,1,2,0,0,1,0,0,0,0
953,37,37,1,0,0,0,0,0,0,0,0,0
954,43,36,7,0,0,0,0,1,0,0,0,0
955,20,18,10,0,0,0,0,0,1,0,0,0
956,50,47,2,0,0,0,0,1,0,0,0,0
957,42,42,1,0,0,0,0,1,0,0,0,0
958,41,31,7,0,0,0,0,1,0,0,0,0
959,33,18,4,0,0,0,0,1,0,0,0,0
960,26,26,5,0,0,0,1,0,0,0,0,0
961,25,21,3,0,0,0,0,1,0,0,0,0
962,21,21,2,0,0,0,1,0,0,0,0,1
963,25,25,3,0,0,0,1,0,0,0,0,0
964,50,40,8,0,0,1,0,1,0,0,0,0
965,18,18,3,0,0,0,1,0,0,0,0,0
966,18,18,2,0,0,0,1,0,0,0,0,0
967,34,25,2,0,0,1,0,1,0,0,0,1
968,57,57,2,0,0,0,0,0,1,0,0,0
969,27,27,1,0,0,0,0,1,0,0,0,0
970,20,14,21,0,0,0,1,0,0,0,0,0
971,23,18,8,0,0,0,0,1,0,0,0,1
972,18,18,6,0,0,0,1,0,0,0,0,0
973,19,19,2,0,0,0,0,0,1,0,0,0
974,27,27,2,0,0,0,0,0,0,0,0,0
975,42,42,1,0,0,0,0,1,0,0,0,0
976,27,27,3,0,0,0,1,0,0,0,0,0
977,35,31,6,0,0,1,0,0,0,1,0,0
978,46,24,22,0,0,3,1,0,0,0,0,0
979,43,43,1,0,0,0,0,0,0,1,0,0
980,40,40,2,0,0,0,1,0,0,0,0,0
981,50,30,9,0,0,2,0,1,0,0,0,0
982,23,23,1,0,0,0,0,1,0,0,0,1
983,48,28,11,0,0,0,0,1,0,0,0,1
984,41,41,1,0,0,0,1,0,0,0,0,0
985,46,19,21,0,0,2,0,1,0,0,0,0
986,19,19,2,0,0,0,1,0,0,0,0,1
987,54,27,32,1,5,3,1,0,0,0,0,0
988,29,23,12,0,0,0,1,0,0,0,0,1
989,25,25,1,0,0,0,1,0,0,0,0,0
990,27,27,6,0,0,0,0,1,0,0,0,0
991,25,19,19,0,0,1,0,0,1,0,0,0
992,43,43,1,0,0,0,0,0,0,0,0,0
993,19,17,7,0,0,1,1,0,0,0,0,0
994,25,20,8,0,0,1,1,0,0,0,0,1
995,29,29,2,0,0,0,1,0,0,0,0,1
996,19,18,8,0,0,0,1,0,0,0,0,0
997,35,30,8,0,0,0,0,1,0,0,0,0
998,23,23,1,0,0,0,1,0,0,0,0,1
999,23,23,1,0,0,0,1,0,0,0,0,0
1000,29,24,7,0,0,2,0,0,0,0,0,0
1001,56,22,6,0,0,0,1,0,0,0,0,0
1002,30,30,1,0,0,0,0,0,0,0,0,0
1003,20,20,1,0,0,0,0,1,0,0,0,0
1004,24,21,8,0,0,0,1,0,0,0,0,1
1005,19,14,6,0,0,0,1,0,0,0,0,1
1006,27,24,3,0,0,0,1,0,0,0,0,1
1007,28,28,3,0,1,0,0,1,0,0,0,1
1008,20,20,1,0,0,0,1,0,0,0,0,0
1009,22,22,1,0,0,0,0,1,0,0,0,0
1010,26,21,15,0,0,1,1,0,0,0,0,0
1011,22,17,29,0,0,5,1,0,0,0,0,1
1012,37,37,2,0,0,0,0,0,1,0,0,0
1013,30,19,5,0,0,0,1,0,0,0,0,1
1014,30,19,9,0,0,0,1,0,0,0,0,0
1015,56,31,3,0,0,0,1,0,0,0,0,0
1016,18,18,1,0,0,0,0,0,1,0,0,0
1017,50,23,17,0,0,2,1,0,0,0,0,1
1018,33,21,8,0,0,2,0,1,0,0,0,0
1019,19,18,3,0,0,0,1,0,0,0,0,0
1020,64,64,2,0,0,0,0,0,0,0,0,0
1021,21,21,2,0,0,0,0,1,0,0,0,0
1022,27,18,16,0,0,3,1,0,0,0,0,0
1023,25,25,2,0,0,0,1,0,0,0,0,0
1024,33,22,5,0,0,1,1,0,0,0,0,0
1025,30,30,4,0,3,0,1,0,0,0,0,0
1026,20,20,2,0,0,0,1,0,0,0,0,1
1027,20,20,3,0,0,0,1,0,0,0,0,1
1028,26,26,3,0,0,0,1,0,0,0,0,0
1029,20,20,1,0,0,0,1,0,0,0,0,0
1030,30,30,1,0,0,0,0,1,0,0,0,0
1031,32,31,2,0,0,0,1,0,0,0,0,0
1032,50,50,1,0,0,0,0,1,0,0,0,0
1033,45,45,1,0,0,0,0,1,0,0,0,0
1034,29,29,1,0,0,0,1,0,0,0,0,0
1035,41,41,1,0,0,0,0,1,0,0,0,0
1036,25,22,4,0,0,0,1,0,0,0,0,1
1037,48,48,3,0,0,0,0,0,1,0,0,0
1038,20,20,3,0,0,0,1,0,0,0,0,1
1039,18,18,3,0,0,0,0,0,1,0,0,0
1040,23,23,3,0,0,0,0,1,0,0,0,0
1041,19,14,7,0,0,0,1,0,0,0,0,0
1042,26,26,1,0,0,0,1,0,0,0,0,0
1043,24,18,32,0,0,1,1,0,0,0,0,0
1044,41,41,1,0,0,0,0,1,0,0,0,0
1045,26,19,6,0,0,1,1,0,0,0,0,0
1046,24,20,2,0,0,2,0,1,0,0,0,0
1047,29,18,9,0,0,2,0,1,0,0,0,0
1048,18,18,4,0,0,0,1,0,0,0,0,0
1049,52,22,8,0,0,1,0,1,0,0,0,1
1050,33,33,4,0,0,0,1,0,0,0,0,0
1051,46,44,9,0,0,0,0,0,0,0,0,1
1052,19,18,8,0,0,0,0,0,0,0,0,1
1053,20,15,2,0,2,1,1,0,0,0,0,0
1054,19,18,22,0,0,0,1,0,0,0,0,0
1055,32,16,30,0,2,4,1,0,0,0,0,1
1056,56,56,1,0,0,0,0,1,0,0,0,0
1057,35,34,4,0,0,0,0,1,0,0,0,1
1058,25,25,2,0,0,0,0,1,0,0,0,1
1059,29,29,1,0,0,0,1,0,0,0,0,1
1060,30,30,4,0,0,0,1,0,0,0,0,1
1061,21,21,9,0,0,0,0,1,0,0,0,1
1062,39,36,5,0,0,0,1,0,0,0,0,0
1063,20,18,8,0,0,0,1,0,0,0,0,1
1064,18,18,2,0,0,0,0,0,0,0,0,0
1065,41,18,8,0,0,2,0,1,0,0,0,1
1066,26,26,2,0,0,0,0,1,0,0,0,0
